1.09746
1.09772
1.0979
1.09792
1.09808
1.09821
1.09818
1.09795
1.09813
1.09785
1.09798
1.09754
1.09764
1.09743
1.09783
1.09783
1.09803
1.09791
1.09779
1.09766
1.09732
1.09744
1.09742
1.09711
1.09736
1.09752
1.09784
1.09754
1.09657
1.09609
1.09658
1.09707
1.09755
1.09752
1.09806
1.09839
1.09873
1.09906
1.09843
1.09817
1.0979
1.09771
1.09712
1.09695
1.09672
1.0971
1.09703
1.09699
1.09698
1.09695
1.09713
1.0971
1.09729
1.09511
1.09472
1.09253
1.09226
1.09318
1.09227
1.09315
1.09308
1.09414
1.09326
1.09234
1.0905
1.09157
1.09121
1.09105
1.09157
1.09188
1.09146
1.09214
1.09314
1.09268
1.09224
1.09263
1.09314
1.09307
1.09326
1.09385
1.09402
1.09354
1.09336
1.09373
1.09341
1.0933
1.09326
1.09231
1.09193
1.09217
1.09284
1.09213
1.0923
1.09238
1.09252
1.09231
1.09256
1.09294
1.09304
1.09301
1.09275
1.09275
1.09259
1.0921
1.09209
1.09255
1.0923
1.09257
1.09258
1.09299
1.09292
1.09294
1.0931
1.09311
1.0934
1.0932
1.09311
1.09341
1.09327
1.09349
1.09293
1.0934
1.09324
1.09314
1.09276
1.09303
1.09326
1.09352
1.09349
1.09403
1.09341
1.09342
1.09362
1.09392
1.0939
1.09405
1.09316
1.09314
1.09279
1.0928
1.09222
1.0921
1.09231
1.09263
1.09228
1.09277
1.09319
1.09258
1.09256
1.09261
1.0919
1.09196
1.09345
1.09376
1.09377
1.09276
1.09194
1.09249
1.09138
1.0911
1.09138
1.09165
1.09105
1.09144
1.09115
1.09037
1.09077
1.09107
1.09103
1.09122
1.09085
1.09058
1.09128
1.09102
1.09152
1.09208
1.09245
1.09255
1.09311
1.09321
1.09307
1.09319
1.09308
1.09311
1.09315
1.09308
1.09237
1.09243
1.09256
1.09289
1.09286
1.09324
1.09349
1.09344
1.09336
1.09359
1.09364
1.09345
1.09263
1.09275
1.09237
1.09244
1.09238
1.09222
1.09238
1.09244
1.0926
1.09281
1.09309
1.09309
1.093
1.09291
1.09332
1.09328
1.09309
1.09277
1.09258
1.093
1.09302
1.09301
1.09318
1.09292
1.09266
1.09285
1.09273
1.09191
1.092
1.09205
1.09226
1.09253
1.0924
1.09284
1.0923
1.091
1.09021
1.09056
1.091
1.0912
1.0902
1.09036
1.08915
1.08965
1.08896
1.08845
1.08832
1.08872
1.08848
1.08933
1.08876
1.0884
1.0879
1.08831
1.08824
1.08804
1.08879
1.08993
1.08668
1.08622
1.08605
1.08588
1.08582
1.08601
1.08625
1.08584
1.08654
1.0878
1.08759
1.08691
1.08693
1.0869
1.0866
1.08607
1.08577
1.08649
1.08709
1.08752
1.0866
1.08642
1.0865
1.08688
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
1.08564
